timestamp,temperature,humidity
2025-09-23 17:15:55,14.0,141.0
2025-09-23 17:39:27,14.0,142.0
2025-09-23 17:51:10,29.0,28.0
2025-09-23 17:52:56,29.0,28.0
2025-09-23 17:54:42,29.0,29.0
2025-09-23 17:56:28,29.0,28.0
2025-09-23 18:01:58,29.0,28.0
2025-09-23 18:02:17,29.0,29.0
2025-09-23 18:02:32,29.0,29.0
2025-09-23 18:02:48,29.0,29.0
2025-09-23 18:03:06,29.0,29.0
2025-09-23 18:03:21,29.0,29.0
2025-09-23 18:03:36,29.0,29.0
2025-09-23 18:03:52,29.0,29.0
2025-09-23 18:19:12,29.0,29.0
2025-09-23 18:19:28,29.0,29.0
2025-09-23 18:19:43,29.0,29.0
2025-09-23 18:19:59,29.0,29.0
2025-09-23 18:20:15,29.0,29.0
2025-09-23 18:20:30,29.0,29.0
2025-09-23 18:20:48,29.0,29.0
2025-09-23 18:21:04,29.0,29.0
2025-09-23 18:21:25,29.0,29.0
2025-09-23 18:21:40,29.0,29.0
2025-09-23 18:21:57,29.0,29.0
2025-09-23 18:22:15,29.0,29.0
2025-09-23 18:22:30,29.0,29.0
2025-09-23 18:22:46,29.0,29.0
2025-09-23 18:23:02,29.0,31.0
2025-09-23 18:23:17,29.0,37.0
2025-09-23 18:23:33,29.0,53.0
2025-09-23 18:23:49,30.0,33.0
2025-09-23 18:24:04,30.0,29.0
2025-09-23 18:24:20,30.0,29.0
2025-09-23 18:24:36,30.0,29.0
2025-09-23 18:24:52,30.0,28.0
2025-09-23 18:25:08,30.0,28.0
2025-09-23 18:25:26,30.0,29.0
2025-09-23 18:25:42,30.0,28.0
2025-09-23 18:25:58,30.0,28.0
2025-09-23 18:26:14,30.0,28.0
2025-09-23 18:26:29,30.0,29.0
2025-09-23 18:26:45,30.0,28.0
2025-09-23 18:27:01,30.0,28.0
2025-09-23 18:27:17,30.0,28.0
2025-09-23 18:27:33,30.0,28.0
2025-09-23 18:27:49,30.0,28.0
2025-09-23 18:28:06,30.0,28.0
2025-09-23 18:28:22,30.0,28.0
2025-09-23 18:28:37,30.0,28.0
2025-09-23 18:28:53,30.0,28.0
2025-09-23 18:29:09,30.0,28.0
2025-09-23 18:29:25,30.0,28.0
2025-09-23 18:29:41,30.0,28.0
2025-09-23 18:29:57,30.0,28.0
2025-09-23 18:30:13,30.0,28.0
2025-09-23 18:30:29,30.0,28.0
2025-09-23 18:30:45,30.0,28.0
2025-09-23 18:31:02,30.0,28.0
2025-09-23 18:31:18,30.0,28.0
2025-09-23 18:31:34,30.0,28.0
2025-09-23 18:31:50,30.0,27.0
2025-09-23 18:32:06,30.0,28.0
2025-09-23 18:32:21,30.0,27.0
2025-09-23 18:32:37,30.0,27.0
2025-09-23 18:32:53,30.0,27.0
2025-09-23 18:33:09,30.0,27.0
2025-09-23 18:33:25,30.0,27.0
2025-09-23 18:33:41,30.0,27.0
2025-09-23 18:33:58,30.0,27.0
2025-09-23 18:34:14,30.0,27.0
2025-09-23 18:34:30,30.0,27.0
2025-09-23 18:34:46,30.0,27.0
2025-09-23 18:35:02,30.0,27.0
2025-09-23 18:35:18,30.0,27.0
2025-09-23 18:35:36,30.0,27.0
2025-09-23 18:35:52,30.0,27.0
2025-09-23 18:36:08,30.0,27.0
2025-09-23 18:36:24,30.0,27.0
2025-09-23 18:36:40,30.0,27.0
2025-09-23 18:36:57,31.0,28.0
2025-09-23 18:37:13,31.0,28.0
2025-09-23 18:37:32,31.0,28.0
2025-09-23 18:37:50,31.0,28.0
2025-09-23 18:38:09,31.0,28.0
2025-09-23 18:38:25,31.0,28.0
2025-09-23 18:38:40,31.0,28.0
2025-09-23 18:38:56,31.0,28.0
2025-09-23 18:39:12,31.0,28.0
2025-09-23 18:39:28,31.0,28.0
2025-09-23 18:39:44,31.0,28.0
2025-09-23 18:40:01,31.0,28.0
2025-09-23 18:40:17,31.0,28.0
2025-09-23 18:40:38,31.0,28.0
2025-09-23 18:40:54,31.0,28.0
2025-09-23 18:41:10,31.0,28.0
2025-09-23 18:41:26,31.0,28.0
2025-09-23 18:41:42,31.0,28.0
2025-09-23 18:41:58,31.0,27.0
2025-09-23 18:42:16,31.0,27.0
2025-09-23 18:42:35,31.0,27.0
2025-09-23 18:42:51,31.0,27.0
2025-09-23 18:43:09,31.0,27.0
2025-09-23 18:43:26,31.0,27.0
2025-09-23 18:43:42,31.0,27.0
2025-09-23 18:44:00,31.0,27.0
2025-09-23 18:44:16,31.0,27.0
2025-09-23 18:44:32,31.0,27.0
2025-09-23 18:44:48,31.0,27.0
2025-09-23 18:45:04,31.0,27.0
2025-09-23 18:45:20,31.0,27.0
2025-09-23 18:45:36,31.0,27.0
2025-09-23 18:45:53,31.0,27.0
2025-09-23 18:46:09,31.0,27.0
2025-09-23 18:46:26,31.0,27.0
2025-09-23 18:46:42,31.0,27.0
2025-09-23 18:46:58,31.0,27.0
2025-09-23 18:47:14,31.0,27.0
2025-09-23 18:47:30,31.0,27.0
2025-09-23 18:47:46,31.0,27.0
2025-09-23 18:48:02,31.0,27.0
2025-09-23 18:48:18,31.0,27.0
2025-09-23 18:48:34,31.0,27.0
2025-09-23 18:48:49,31.0,27.0
2025-09-23 18:49:05,31.0,27.0
2025-09-23 18:49:22,31.0,27.0
2025-09-23 18:49:37,31.0,27.0
2025-09-23 18:49:53,31.0,27.0
2025-09-23 18:50:09,31.0,27.0
2025-09-23 18:50:24,31.0,27.0
2025-09-23 18:50:42,31.0,27.0
2025-09-23 18:50:58,31.0,27.0
2025-09-23 18:51:14,31.0,27.0
2025-09-23 18:51:32,31.0,27.0
2025-09-23 18:51:48,31.0,27.0
2025-09-23 18:52:03,31.0,27.0
2025-09-23 18:52:22,31.0,27.0
2025-09-23 18:52:38,31.0,27.0
2025-09-23 18:52:54,31.0,27.0
2025-09-23 18:53:10,31.0,27.0
2025-09-23 18:53:26,31.0,27.0
2025-09-23 18:53:42,31.0,27.0
2025-09-23 18:53:58,31.0,27.0
2025-09-23 18:54:14,31.0,27.0
2025-09-23 18:54:30,31.0,27.0
2025-09-23 18:54:49,31.0,27.0
